sample,key,idcountry,occupation_id,control,value
eu_l3,isco_level_2,AT,53,runup_from_2019_mix,0.17371227241544906
eu_l3,isco_level_2,AT,53,runup_from_2019_pooled,0.168589853474218
eu_l3,isco_level_2,AT,54,runup_from_2019,0.4560991774896657
eu_l3,isco_level_2,AT,54,runup_from_2020,0.6324240298071574
eu_l3,isco_level_2,AT,54,runup_from_2019_mix,0.22063249724339665
eu_l3,isco_level_2,AT,54,runup_from_2019_pooled,0.2271638342216441
eu_l3,isco_level_2,AT,71,runup_from_2019,0.30610280532186707
eu_l3,isco_level_2,AT,71,runup_from_2020,0.5007170147044644
eu_l3,isco_level_2,AT,71,runup_from_2019_mix,0.2044797347693064
eu_l3,isco_level_2,AT,71,runup_from_2019_pooled,0.20087113518437769
eu_l3,isco_level_2,AT,72,runup_from_2019,0.5422378591102625
eu_l3,isco_level_2,AT,72,runup_from_2020,0.7815378992105119
eu_l3,isco_level_2,AT,72,runup_from_2019_mix,0.22238565040286543
eu_l3,isco_level_2,AT,72,runup_from_2019_pooled,0.2167728606257869
eu_l3,isco_level_2,AT,73,runup_from_2019,0.618111994617031
eu_l3,isco_level_2,AT,73,runup_from_2020,0.8938178760220963
eu_l3,isco_level_2,AT,73,runup_from_2019_mix,0.22072107126613297
eu_l3,isco_level_2,AT,73,runup_from_2019_pooled,0.21952040503363573
eu_l3,isco_level_2,AT,74,runup_from_2019,0.40670017497783195
eu_l3,isco_level_2,AT,74,runup_from_2020,0.6262989280743584
eu_l3,isco_level_2,AT,74,runup_from_2019_mix,0.20634984980098592
eu_l3,isco_level_2,AT,74,runup_from_2019_pooled,0.21619110908262257
eu_l3,isco_level_2,AT,75,runup_from_2019,0.5436541622262991
eu_l3,isco_level_2,AT,75,runup_from_2020,0.7870747408372921
eu_l3,isco_level_2,AT,75,runup_from_2019_mix,0.21757402003459794
eu_l3,isco_level_2,AT,75,runup_from_2019_pooled,0.21738428807614973
eu_l3,isco_level_2,AT,81,runup_from_2019,0.618111994617031
eu_l3,isco_level_2,AT,81,runup_from_2020,0.8938178760220963
eu_l3,isco_level_2,AT,81,runup_from_2019_mix,0.22072107126613294
eu_l3,isco_level_2,AT,81,runup_from_2019_pooled,0.21652054400345797
eu_l3,isco_level_2,AT,82,runup_from_2019,0.618111994617031
eu_l3,isco_level_2,AT,82,runup_from_2020,0.8938178760220963
eu_l3,isco_level_2,AT,82,runup_from_2019_mix,0.22072107126613294
eu_l3,isco_level_2,AT,82,runup_from_2019_pooled,0.21989440056919204
eu_l3,isco_level_2,AT,83,runup_from_2019,0.5163365711862984
eu_l3,isco_level_2,AT,83,runup_from_2020,0.868033610484796
eu_l3,isco_level_2,AT,83,runup_from_2019_mix,0.22192461936362956
eu_l3,isco_level_2,AT,83,runup_from_2019_pooled,0.20902411239158486
eu_l3,isco_level_2,AT,91,runup_from_2019,0.36656581825391177
eu_l3,isco_level_2,AT,91,runup_from_2020,0.5332008954541505
eu_l3,isco_level_2,AT,91,runup_from_2019_mix,0.25200219479707486
eu_l3,isco_level_2,AT,91,runup_from_2019_pooled,0.2330230761849543
eu_l3,isco_level_2,AT,93,runup_from_2019,0.5136027173680837
eu_l3,isco_level_2,AT,93,runup_from_2020,0.7571218343705867
eu_l3,isco_level_2,AT,93,runup_from_2019_mix,0.214938207095132
eu_l3,isco_level_2,AT,93,runup_from_2019_pooled,0.2150336288425011
eu_l3,isco_level_2,AT,94,runup_from_2019,0.42772151833559685
eu_l3,isco_level_2,AT,94,runup_from_2020,0.6794057827788895
eu_l3,isco_level_2,AT,94,runup_from_2019_mix,0.2712142019896244
eu_l3,isco_level_2,AT,94,runup_from_2019_pooled,0.2731603358466676
eu_l3,isco_level_2,AT,96,runup_from_2019,0.5401219932544216
eu_l3,isco_level_2,AT,96,runup_from_2020,0.6697998165629543
eu_l3,isco_level_2,AT,96,runup_from_2019_mix,0.1823215567939548
eu_l3,isco_level_2,AT,96,runup_from_2019_pooled,0.22864745822534405
eu_l3,isco_level_2,BE,11,runup_from_2019,0.32873164995842397
eu_l3,isco_level_2,BE,11,runup_from_2020,0.5254975389344555
eu_l3,isco_level_2,BE,11,runup_from_2019_vac,0.39486637231655414
eu_l3,isco_level_2,BE,11,runup_from_2019_mix,0.23325971375548835
eu_l3,isco_level_2,BE,11,runup_from_2019_pooled,0.22205715776995835
eu_l3,isco_level_2,BE,12,runup_from_2019,0.379490022262894
eu_l3,isco_level_2,BE,12,runup_from_2020,0.5394949244739334
eu_l3,isco_level_2,BE,12,runup_from_2019_vac,0.43561574423736377
eu_l3,isco_level_2,BE,12,runup_from_2019_mix,0.24280851042528448
eu_l3,isco_level_2,BE,12,runup_from_2019_pooled,0.24446408178875306
eu_l3,isco_level_2,BE,13,runup_from_2019,0.3217371379876954
eu_l3,isco_level_2,BE,13,runup_from_2020,0.44766768747449204
eu_l3,isco_level_2,BE,13,runup_from_2019_vac,0.3684515099121609
eu_l3,isco_level_2,BE,13,runup_from_2019_mix,0.22367324658851173
eu_l3,isco_level_2,BE,13,runup_from_2019_pooled,0.2130208675503039
eu_l3,isco_level_2,BE,14,runup_from_2019,0.3709515754094
eu_l3,isco_level_2,BE,14,runup_from_2020,0.6034300450304746
eu_l3,isco_level_2,BE,14,runup_from_2019_vac,0.36474089741059207
eu_l3,isco_level_2,BE,14,runup_from_2019_mix,0.2648763868201133
eu_l3,isco_level_2,BE,14,runup_from_2019_pooled,0.25317490005446597
eu_l3,isco_level_2,BE,21,runup_from_2019,0.33055959898632925
eu_l3,isco_level_2,BE,21,runup_from_2020,0.49030986653780717
eu_l3,isco_level_2,BE,21,runup_from_2019_vac,0.4064516363210639
eu_l3,isco_level_2,BE,21,runup_from_2019_mix,0.26111917437517773
eu_l3,isco_level_2,BE,21,runup_from_2019_pooled,0.25205294245025983
eu_l3,isco_level_2,BE,22,runup_from_2019,0.1626637163312879
eu_l3,isco_level_2,BE,22,runup_from_2020,0.2154832751103641
eu_l3,isco_level_2,BE,22,runup_from_2019_vac,0.26457883266481924
eu_l3,isco_level_2,BE,22,runup_from_2019_mix,0.1726032171966231
eu_l3,isco_level_2,BE,22,runup_from_2019_pooled,0.1721416170252814
eu_l3,isco_level_2,BE,23,runup_from_2019,0.2514895636254578
eu_l3,isco_level_2,BE,23,runup_from_2020,0.10521830338525828
eu_l3,isco_level_2,BE,23,runup_from_2019_vac,0.2201880615856583
eu_l3,isco_level_2,BE,23,runup_from_2019_mix,0.2195718618369709
eu_l3,isco_level_2,BE,23,runup_from_2019_pooled,0.21847032587873527
eu_l3,isco_level_2,BE,24,runup_from_2019,0.29804263348757914
